table	categories	attribute(s)	effect_size	missing
vectors1920	good vs. bad	transgender	0.16428211254220815	['transgender', 'transgender', 'transvestite', 'tranny', 'trannie', 'shemale', 'ladyboy', 'genderqueer', 'agender', 'crossdressing', 'crossdresser', 'dysphoria', 'twospirit', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1930	good vs. bad	transgender	-0.11694224691504249	['transgender', 'transgender', 'transvestite', 'tranny', 'trannie', 'shemale', 'ladyboy', 'genderqueer', 'agender', 'crossdressing', 'crossdresser', 'dysphoria', 'twospirit', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1940	good vs. bad	transgender	0.18157181844716833	['transgender', 'transgender', 'transvestite', 'tranny', 'trannie', 'shemale', 'ladyboy', 'genderqueer', 'agender', 'crossdressing', 'crossdresser', 'dysphoria', 'twospirit', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1950	good vs. bad	transgender	0.16832902699133787	['transgender', 'transgender', 'transvestite', 'tranny', 'trannie', 'shemale', 'ladyboy', 'genderqueer', 'agender', 'crossdressing', 'crossdresser', 'dysphoria', 'twospirit', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1960	good vs. bad	transgender	0.03622868857870915	['transgender', 'transgender', 'transvestite', 'tranny', 'trannie', 'shemale', 'ladyboy', 'genderqueer', 'agender', 'crossdressing', 'crossdresser', 'dysphoria', 'twospirit', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1970	good vs. bad	transgender	0.018353230774179045	['transgender', 'transgender', 'transvestite', 'tranny', 'trannie', 'shemale', 'ladyboy', 'genderqueer', 'agender', 'crossdressing', 'crossdresser', 'dysphoria', 'twospirit', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1980	good vs. bad	transgender	0.029589290663903426	['transgender', 'transgender', 'transvestite', 'tranny', 'trannie', 'shemale', 'ladyboy', 'genderqueer', 'agender', 'crossdressing', 'crossdresser', 'dysphoria', 'twospirit', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1990	good vs. bad	transgender	0.0672877001981272	['transgender', 'transgender', 'transvestite', 'tranny', 'trannie', 'shemale', 'ladyboy', 'genderqueer', 'agender', 'crossdressing', 'crossdresser', 'dysphoria', 'twospirit', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1800	good vs. bad	jewish	0.26088267115856756	['bethelem', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1810	good vs. bad	jewish	-0.07238552302201788	['bethelem', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1820	good vs. bad	jewish	0.04934269113878392	['bethelem', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1830	good vs. bad	jewish	0.10394831124368623	['bethelem', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1840	good vs. bad	jewish	0.26482549945931644	['bethelem', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1850	good vs. bad	jewish	0.09726244080001585	['bethelem', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1860	good vs. bad	jewish	0.11371583496524591	['bethelem', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1870	good vs. bad	jewish	0.14634166136182933	['bethelem', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1880	good vs. bad	jewish	0.07354735319410345	['bethelem', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1890	good vs. bad	jewish	0.007835142746421879	['bethelem', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1900	good vs. bad	jewish	0.1728613644500526	['bethelem', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1910	good vs. bad	jewish	0.08847275795796518	['bethelem', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1920	good vs. bad	jewish	0.12600171052927006	['bethelem', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1930	good vs. bad	jewish	0.27524306900048395	['bethelem', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1940	good vs. bad	jewish	0.18528524927940376	['bethelem', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1950	good vs. bad	jewish	0.16541023841661148	['bethelem', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1960	good vs. bad	jewish	0.03807893456387463	['bethelem', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1970	good vs. bad	jewish	0.2658252730524703	['bethelem', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1980	good vs. bad	jewish	0.33775305286772445	['bethelem', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1990	good vs. bad	jewish	0.23326164327476298	['bethelem', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1800	good vs. bad	homosexual	0.4017054376211556	['lesbo', 'lgbt', 'transgender', 'twinkie', 'transvestite', 'tribadism', 'tribads', 'tribades', 'rubster', 'fricatrice', 'sodomite', 'sapphics', 'pederast', 'homophile', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1810	good vs. bad	homosexual	0.3799310020333651	['lesbo', 'lgbt', 'transgender', 'twinkie', 'transvestite', 'tribadism', 'tribads', 'tribades', 'rubster', 'fricatrice', 'sodomite', 'sapphics', 'pederast', 'homophile', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1820	good vs. bad	homosexual	0.5153982646558984	['lesbo', 'lgbt', 'transgender', 'twinkie', 'transvestite', 'tribadism', 'tribads', 'tribades', 'rubster', 'fricatrice', 'sodomite', 'sapphics', 'pederast', 'homophile', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1830	good vs. bad	homosexual	0.6197392342687094	['lesbo', 'lgbt', 'transgender', 'twinkie', 'transvestite', 'tribadism', 'tribads', 'tribades', 'rubster', 'fricatrice', 'sodomite', 'sapphics', 'pederast', 'homophile', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1840	good vs. bad	homosexual	0.5285903132249488	['lesbo', 'lgbt', 'transgender', 'twinkie', 'transvestite', 'tribadism', 'tribads', 'tribades', 'rubster', 'fricatrice', 'sodomite', 'sapphics', 'pederast', 'homophile', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1850	good vs. bad	homosexual	0.6552726607808901	['lesbo', 'lgbt', 'transgender', 'twinkie', 'transvestite', 'tribadism', 'tribads', 'tribades', 'rubster', 'fricatrice', 'sodomite', 'sapphics', 'pederast', 'homophile', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1860	good vs. bad	homosexual	0.7223360649815074	['lesbo', 'lgbt', 'transgender', 'twinkie', 'transvestite', 'tribadism', 'tribads', 'tribades', 'rubster', 'fricatrice', 'sodomite', 'sapphics', 'pederast', 'homophile', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1870	good vs. bad	homosexual	0.6335374711903335	['lesbo', 'lgbt', 'transgender', 'twinkie', 'transvestite', 'tribadism', 'tribads', 'tribades', 'rubster', 'fricatrice', 'sodomite', 'sapphics', 'pederast', 'homophile', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1880	good vs. bad	homosexual	0.4387770524961897	['lesbo', 'lgbt', 'transgender', 'twinkie', 'transvestite', 'tribadism', 'tribads', 'tribades', 'rubster', 'fricatrice', 'sodomite', 'sapphics', 'pederast', 'homophile', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1890	good vs. bad	homosexual	0.3264447563936454	['lesbo', 'lgbt', 'transgender', 'twinkie', 'transvestite', 'tribadism', 'tribads', 'tribades', 'rubster', 'fricatrice', 'sodomite', 'sapphics', 'pederast', 'homophile', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1900	good vs. bad	homosexual	0.5542950915425227	['lesbo', 'lgbt', 'transgender', 'twinkie', 'transvestite', 'tribadism', 'tribads', 'tribades', 'rubster', 'fricatrice', 'sodomite', 'sapphics', 'pederast', 'homophile', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1910	good vs. bad	homosexual	0.5262505265960897	['lesbo', 'lgbt', 'transgender', 'twinkie', 'transvestite', 'tribadism', 'tribads', 'tribades', 'rubster', 'fricatrice', 'sodomite', 'sapphics', 'pederast', 'homophile', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1920	good vs. bad	homosexual	0.27050106904552845	['lesbo', 'lgbt', 'transgender', 'twinkie', 'transvestite', 'tribadism', 'tribads', 'tribades', 'rubster', 'fricatrice', 'sodomite', 'sapphics', 'pederast', 'homophile', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1930	good vs. bad	homosexual	0.47982823531703933	['lesbo', 'lgbt', 'transgender', 'twinkie', 'transvestite', 'tribadism', 'tribads', 'tribades', 'rubster', 'fricatrice', 'sodomite', 'sapphics', 'pederast', 'homophile', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1940	good vs. bad	homosexual	0.3268563193932056	['lesbo', 'lgbt', 'transgender', 'twinkie', 'transvestite', 'tribadism', 'tribads', 'tribades', 'rubster', 'fricatrice', 'sodomite', 'sapphics', 'pederast', 'homophile', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1950	good vs. bad	homosexual	0.1679170500525289	['lesbo', 'lgbt', 'transgender', 'twinkie', 'transvestite', 'tribadism', 'tribads', 'tribades', 'rubster', 'fricatrice', 'sodomite', 'sapphics', 'pederast', 'homophile', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1960	good vs. bad	homosexual	-0.022076883533959365	['lesbo', 'lgbt', 'transgender', 'twinkie', 'transvestite', 'tribadism', 'tribads', 'tribades', 'rubster', 'fricatrice', 'sodomite', 'sapphics', 'pederast', 'homophile', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1970	good vs. bad	homosexual	0.1595795020813147	['lesbo', 'lgbt', 'transgender', 'twinkie', 'transvestite', 'tribadism', 'tribads', 'tribades', 'rubster', 'fricatrice', 'sodomite', 'sapphics', 'pederast', 'homophile', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1980	good vs. bad	homosexual	-0.0299320969354908	['lesbo', 'lgbt', 'transgender', 'twinkie', 'transvestite', 'tribadism', 'tribads', 'tribades', 'rubster', 'fricatrice', 'sodomite', 'sapphics', 'pederast', 'homophile', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1990	good vs. bad	homosexual	-0.20089749651120953	['lesbo', 'lgbt', 'transgender', 'twinkie', 'transvestite', 'tribadism', 'tribads', 'tribades', 'rubster', 'fricatrice', 'sodomite', 'sapphics', 'pederast', 'homophile', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1800	good vs. bad	uneducated	-0.6681787488807657	['unknowledgeable', 'catachresis', 'inerudite', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1810	good vs. bad	uneducated	-0.6015978628280135	['unknowledgeable', 'catachresis', 'inerudite', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1820	good vs. bad	uneducated	-0.5506815605968967	['unknowledgeable', 'catachresis', 'inerudite', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1830	good vs. bad	uneducated	-0.6553026177644918	['unknowledgeable', 'catachresis', 'inerudite', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1840	good vs. bad	uneducated	-0.5400557511184229	['unknowledgeable', 'catachresis', 'inerudite', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1850	good vs. bad	uneducated	-0.3554699514883486	['unknowledgeable', 'catachresis', 'inerudite', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1860	good vs. bad	uneducated	-0.6268091430098427	['unknowledgeable', 'catachresis', 'inerudite', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1870	good vs. bad	uneducated	-0.6436670683064366	['unknowledgeable', 'catachresis', 'inerudite', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1880	good vs. bad	uneducated	-0.5162666749773627	['unknowledgeable', 'catachresis', 'inerudite', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1890	good vs. bad	uneducated	-0.6276196024797175	['unknowledgeable', 'catachresis', 'inerudite', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1900	good vs. bad	uneducated	-0.40808771225307583	['unknowledgeable', 'catachresis', 'inerudite', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1910	good vs. bad	uneducated	-0.3306409406005473	['unknowledgeable', 'catachresis', 'inerudite', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1920	good vs. bad	uneducated	-0.45458414695725197	['unknowledgeable', 'catachresis', 'inerudite', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1930	good vs. bad	uneducated	-0.5231480508585773	['unknowledgeable', 'catachresis', 'inerudite', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1940	good vs. bad	uneducated	-0.37697232848873014	['unknowledgeable', 'catachresis', 'inerudite', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1950	good vs. bad	uneducated	-0.19650319534343602	['unknowledgeable', 'catachresis', 'inerudite', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1960	good vs. bad	uneducated	-0.41722364267545353	['unknowledgeable', 'catachresis', 'inerudite', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1970	good vs. bad	uneducated	-0.42688352438750066	['unknowledgeable', 'catachresis', 'inerudite', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1980	good vs. bad	uneducated	-0.25927313763555254	['unknowledgeable', 'catachresis', 'inerudite', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1990	good vs. bad	uneducated	-0.22168702313668123	['unknowledgeable', 'catachresis', 'inerudite', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1800	good vs. bad	psoriasis	-0.9365891670470585	['itchy', 'rosacea', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1810	good vs. bad	psoriasis	-1.0625163501472936	['itchy', 'rosacea', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1820	good vs. bad	psoriasis	-1.0769321435757178	['itchy', 'rosacea', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1830	good vs. bad	psoriasis	-1.1492735432112422	['itchy', 'rosacea', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1840	good vs. bad	psoriasis	-1.1549381974537505	['itchy', 'rosacea', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1850	good vs. bad	psoriasis	-1.156777371496313	['itchy', 'rosacea', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1860	good vs. bad	psoriasis	-1.2029675935412643	['itchy', 'rosacea', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1870	good vs. bad	psoriasis	-1.2133114831122804	['itchy', 'rosacea', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1880	good vs. bad	psoriasis	-1.20946974823358	['itchy', 'rosacea', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1890	good vs. bad	psoriasis	-1.2178916478606459	['itchy', 'rosacea', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1900	good vs. bad	psoriasis	-1.2441203232473512	['itchy', 'rosacea', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1910	good vs. bad	psoriasis	-1.118066239790103	['itchy', 'rosacea', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1920	good vs. bad	psoriasis	-1.1663122267935142	['itchy', 'rosacea', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1930	good vs. bad	psoriasis	-1.206662383407089	['itchy', 'rosacea', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1940	good vs. bad	psoriasis	-1.2020631981911012	['itchy', 'rosacea', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1950	good vs. bad	psoriasis	-1.1795433177723387	['itchy', 'rosacea', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1960	good vs. bad	psoriasis	-1.0805654011347794	['itchy', 'rosacea', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1970	good vs. bad	psoriasis	-1.0848184118627469	['itchy', 'rosacea', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1980	good vs. bad	psoriasis	-1.0676049721301217	['itchy', 'rosacea', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1990	good vs. bad	psoriasis	-1.242140063999103	['itchy', 'rosacea', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1800	good vs. bad	unemployed	0.23907243965048505	['euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1810	good vs. bad	unemployed	-0.1251267358040062	['euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1820	good vs. bad	unemployed	-0.1325101529972755	['euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1830	good vs. bad	unemployed	-0.3723198084577065	['euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1840	good vs. bad	unemployed	-0.44064008761519285	['euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1850	good vs. bad	unemployed	-0.514698398982673	['euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1860	good vs. bad	unemployed	-0.5150261483725758	['euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1870	good vs. bad	unemployed	-0.6652489040047895	['euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1880	good vs. bad	unemployed	-0.449332038969756	['euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1890	good vs. bad	unemployed	-0.7681644996487929	['euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1900	good vs. bad	unemployed	-0.7793727722571734	['euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1910	good vs. bad	unemployed	-0.4972407300765586	['euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1920	good vs. bad	unemployed	-0.7118146223253907	['euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1930	good vs. bad	unemployed	-0.5254415226364152	['euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1940	good vs. bad	unemployed	-0.7091661859100995	['euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1950	good vs. bad	unemployed	-0.7833080372829178	['euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1960	good vs. bad	unemployed	-0.6312917637962496	['euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1970	good vs. bad	unemployed	-0.8508894970434329	['euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1980	good vs. bad	unemployed	-0.6438568170077721	['euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1990	good vs. bad	unemployed	-0.9596287849042929	['euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1800	good vs. bad	molested	-1.186541456156729	['euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1810	good vs. bad	molested	-1.2030002504541835	['euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1820	good vs. bad	molested	-1.2226205083607802	['euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1830	good vs. bad	molested	-1.2635983146234153	['euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1840	good vs. bad	molested	-1.2593434530899614	['euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1850	good vs. bad	molested	-1.2379334516602403	['euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1860	good vs. bad	molested	-1.3205375326927866	['euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1870	good vs. bad	molested	-1.2632868581542729	['euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1880	good vs. bad	molested	-1.210605522978782	['euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1890	good vs. bad	molested	-1.2862671617471153	['euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1900	good vs. bad	molested	-1.2646540280290108	['euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1910	good vs. bad	molested	-1.1796916363994459	['euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1920	good vs. bad	molested	-1.205780349424483	['euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1930	good vs. bad	molested	-1.1663638693063074	['euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1940	good vs. bad	molested	-1.0025988375112402	['euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1950	good vs. bad	molested	-1.1801269395946197	['euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1960	good vs. bad	molested	-1.0977826341464627	['euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1970	good vs. bad	molested	-1.165824372810882	['euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1980	good vs. bad	molested	-1.1113774435607775	['euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1990	good vs. bad	molested	-1.1627874339404967	['euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1800	good vs. bad	poor	-0.07249961742263208	['euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1810	good vs. bad	poor	-0.45652290161525766	['euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1820	good vs. bad	poor	-0.32527776478329257	['euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1830	good vs. bad	poor	-0.45952534511435145	['euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1840	good vs. bad	poor	-0.46505615844612774	['euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1850	good vs. bad	poor	-0.24902247054049173	['euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1860	good vs. bad	poor	-0.3188569687418771	['euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1870	good vs. bad	poor	-0.5476595258673217	['euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1880	good vs. bad	poor	-0.33604896602900186	['euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1890	good vs. bad	poor	-0.33368617532767225	['euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1900	good vs. bad	poor	-0.48119275295985314	['euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1910	good vs. bad	poor	-0.34142398676423524	['euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1920	good vs. bad	poor	-0.45466552868349475	['euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1930	good vs. bad	poor	-0.5885328626627551	['euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1940	good vs. bad	poor	-0.2445253611708265	['euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1950	good vs. bad	poor	-0.39172421674126084	['euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1960	good vs. bad	poor	-0.27125926647269144	['euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1970	good vs. bad	poor	-0.34481410640532584	['euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1980	good vs. bad	poor	-0.30679119937746735	['euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1990	good vs. bad	poor	-0.4731396717891053	['euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1800	good vs. bad	laborer	0.33984460155140045	['bluecollar', 'hardhat', 'roofer', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1810	good vs. bad	laborer	0.2944493352529335	['bluecollar', 'hardhat', 'roofer', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1820	good vs. bad	laborer	0.15956092752494785	['bluecollar', 'hardhat', 'roofer', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1830	good vs. bad	laborer	0.23914761530750478	['bluecollar', 'hardhat', 'roofer', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1840	good vs. bad	laborer	0.0027841343003945683	['bluecollar', 'hardhat', 'roofer', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1850	good vs. bad	laborer	0.17267130252197133	['bluecollar', 'hardhat', 'roofer', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1860	good vs. bad	laborer	0.0996122232995014	['bluecollar', 'hardhat', 'roofer', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1870	good vs. bad	laborer	-0.15944252744846119	['bluecollar', 'hardhat', 'roofer', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1880	good vs. bad	laborer	0.0243417607583961	['bluecollar', 'hardhat', 'roofer', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1890	good vs. bad	laborer	-0.17874955232639053	['bluecollar', 'hardhat', 'roofer', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1900	good vs. bad	laborer	0.08273481304597786	['bluecollar', 'hardhat', 'roofer', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1910	good vs. bad	laborer	0.3981638443118139	['bluecollar', 'hardhat', 'roofer', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1920	good vs. bad	laborer	0.4561007585942649	['bluecollar', 'hardhat', 'roofer', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1930	good vs. bad	laborer	0.3731532661198961	['bluecollar', 'hardhat', 'roofer', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1940	good vs. bad	laborer	0.4822912677888596	['bluecollar', 'hardhat', 'roofer', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1950	good vs. bad	laborer	0.331155213102865	['bluecollar', 'hardhat', 'roofer', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1960	good vs. bad	laborer	0.1679344529835068	['bluecollar', 'hardhat', 'roofer', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1970	good vs. bad	laborer	0.4755463029249084	['bluecollar', 'hardhat', 'roofer', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1980	good vs. bad	laborer	0.30199076289694626	['bluecollar', 'hardhat', 'roofer', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1990	good vs. bad	laborer	0.5306227875447609	['bluecollar', 'hardhat', 'roofer', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1800	good vs. bad	server	0.24348664064300812	['tradesperson', 'tradesmanship', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1810	good vs. bad	server	0.2570561290883034	['tradesperson', 'tradesmanship', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1820	good vs. bad	server	0.4189751493958103	['tradesperson', 'tradesmanship', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1830	good vs. bad	server	0.5876201310340781	['tradesperson', 'tradesmanship', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1840	good vs. bad	server	0.40213520495956423	['tradesperson', 'tradesmanship', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1850	good vs. bad	server	0.4535385266621528	['tradesperson', 'tradesmanship', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1860	good vs. bad	server	0.6770757978974493	['tradesperson', 'tradesmanship', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1870	good vs. bad	server	0.5157728162480726	['tradesperson', 'tradesmanship', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1880	good vs. bad	server	0.25776031834313623	['tradesperson', 'tradesmanship', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1890	good vs. bad	server	-0.011132270562439726	['tradesperson', 'tradesmanship', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1900	good vs. bad	server	0.24213926342603787	['tradesperson', 'tradesmanship', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1910	good vs. bad	server	0.3550601928891859	['tradesperson', 'tradesmanship', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1920	good vs. bad	server	0.4671731938762427	['tradesperson', 'tradesmanship', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1930	good vs. bad	server	0.5265792444673175	['tradesperson', 'tradesmanship', 'euphoric', 'bothersome', 'yucky', 'horrendous']
vectors1940	good vs. bad	server	0.7516530369787764	['tradesperson', 'tradesmanship', 'euphoric', 'bothersome', 'yucky', 'horrendous']
