table	categories	attribute(s)	effect_size	missing
vectors1930	good vs. bad	infertile	0.004165130575821591	['infertile', 'infertile', 'infertility', 'unfertile', 'infecund', 'unbearing', 'sterilized', 'dysfunction', 'childfree', 'antinatalism', 'euphoric', 'yucky']
vectors1940	good vs. bad	infertile	-0.02759276095059714	['infertile', 'infertile', 'infertility', 'unfertile', 'infecund', 'unbearing', 'sterilized', 'dysfunction', 'childfree', 'antinatalism', 'euphoric', 'yucky']
vectors1950	good vs. bad	infertile	-0.4927043790826053	['infertile', 'infertile', 'infertility', 'unfertile', 'infecund', 'unbearing', 'sterilized', 'dysfunction', 'childfree', 'antinatalism', 'euphoric', 'yucky']
vectors1960	good vs. bad	infertile	-0.3697113709703141	['infertile', 'infertile', 'infertility', 'unfertile', 'infecund', 'unbearing', 'sterilized', 'dysfunction', 'childfree', 'antinatalism', 'euphoric', 'yucky']
vectors1970	good vs. bad	infertile	-0.44613061570900364	['infertile', 'infertile', 'infertility', 'unfertile', 'infecund', 'unbearing', 'sterilized', 'dysfunction', 'childfree', 'antinatalism', 'euphoric', 'yucky']
vectors1980	good vs. bad	infertile	-0.5372373118768917	['infertile', 'infertile', 'infertility', 'unfertile', 'infecund', 'unbearing', 'sterilized', 'dysfunction', 'childfree', 'antinatalism', 'euphoric', 'yucky']
vectors1990	good vs. bad	infertile	-0.5174044688816626	['infertile', 'infertile', 'infertility', 'unfertile', 'infecund', 'unbearing', 'sterilized', 'dysfunction', 'childfree', 'antinatalism', 'euphoric', 'yucky']
vectors1800	good vs. bad	transgender	0.0	['transvestite', 'tranny', 'trannie', 'shemale', 'ladyboy', 'genderqueer', 'agender', 'crossdressing', 'crossdresser', 'dysphoria', 'twospirit', 'hijra', 'euphoric', 'yucky']
vectors1810	good vs. bad	transgender	0.0	['transvestite', 'tranny', 'trannie', 'shemale', 'ladyboy', 'genderqueer', 'agender', 'crossdressing', 'crossdresser', 'dysphoria', 'twospirit', 'hijra', 'euphoric', 'yucky']
vectors1820	good vs. bad	transgender	0.0	['transvestite', 'tranny', 'trannie', 'shemale', 'ladyboy', 'genderqueer', 'agender', 'crossdressing', 'crossdresser', 'dysphoria', 'twospirit', 'hijra', 'euphoric', 'yucky']
vectors1830	good vs. bad	transgender	0.0	['transvestite', 'tranny', 'trannie', 'shemale', 'ladyboy', 'genderqueer', 'agender', 'crossdressing', 'crossdresser', 'dysphoria', 'twospirit', 'hijra', 'euphoric', 'yucky']
vectors1840	good vs. bad	transgender	0.0	['transvestite', 'tranny', 'trannie', 'shemale', 'ladyboy', 'genderqueer', 'agender', 'crossdressing', 'crossdresser', 'dysphoria', 'twospirit', 'hijra', 'euphoric', 'yucky']
vectors1850	good vs. bad	transgender	0.0	['transvestite', 'tranny', 'trannie', 'shemale', 'ladyboy', 'genderqueer', 'agender', 'crossdressing', 'crossdresser', 'dysphoria', 'twospirit', 'hijra', 'euphoric', 'yucky']
vectors1860	good vs. bad	transgender	0.0	['transvestite', 'tranny', 'trannie', 'shemale', 'ladyboy', 'genderqueer', 'agender', 'crossdressing', 'crossdresser', 'dysphoria', 'twospirit', 'hijra', 'euphoric', 'yucky']
vectors1870	good vs. bad	transgender	0.0	['transvestite', 'tranny', 'trannie', 'shemale', 'ladyboy', 'genderqueer', 'agender', 'crossdressing', 'crossdresser', 'dysphoria', 'twospirit', 'hijra', 'euphoric', 'yucky']
vectors1880	good vs. bad	transgender	0.0	['transvestite', 'tranny', 'trannie', 'shemale', 'ladyboy', 'genderqueer', 'agender', 'crossdressing', 'crossdresser', 'dysphoria', 'twospirit', 'hijra', 'euphoric', 'yucky']
vectors1890	good vs. bad	transgender	0.0	['transvestite', 'tranny', 'trannie', 'shemale', 'ladyboy', 'genderqueer', 'agender', 'crossdressing', 'crossdresser', 'dysphoria', 'twospirit', 'hijra', 'euphoric', 'yucky']
vectors1900	good vs. bad	transgender	-0.17471891963880162	['transvestite', 'tranny', 'trannie', 'shemale', 'ladyboy', 'genderqueer', 'agender', 'crossdressing', 'crossdresser', 'dysphoria', 'twospirit', 'hijra', 'euphoric', 'yucky']
vectors1910	good vs. bad	transgender	0.0	['transvestite', 'tranny', 'trannie', 'shemale', 'ladyboy', 'genderqueer', 'agender', 'crossdressing', 'crossdresser', 'dysphoria', 'twospirit', 'hijra', 'euphoric', 'yucky']
vectors1920	good vs. bad	transgender	-0.3147071560287878	['transvestite', 'tranny', 'trannie', 'shemale', 'ladyboy', 'genderqueer', 'agender', 'crossdressing', 'crossdresser', 'dysphoria', 'twospirit', 'hijra', 'euphoric', 'yucky']
vectors1930	good vs. bad	transgender	0.0	['transvestite', 'tranny', 'trannie', 'shemale', 'ladyboy', 'genderqueer', 'agender', 'crossdressing', 'crossdresser', 'dysphoria', 'twospirit', 'hijra', 'euphoric', 'yucky']
vectors1940	good vs. bad	transgender	0.0	['transvestite', 'tranny', 'trannie', 'shemale', 'ladyboy', 'genderqueer', 'agender', 'crossdressing', 'crossdresser', 'dysphoria', 'twospirit', 'hijra', 'euphoric', 'yucky']
vectors1950	good vs. bad	transgender	-0.10876058920344109	['transvestite', 'tranny', 'trannie', 'shemale', 'ladyboy', 'genderqueer', 'agender', 'crossdressing', 'crossdresser', 'dysphoria', 'twospirit', 'hijra', 'euphoric', 'yucky']
vectors1960	good vs. bad	transgender	-0.0694529373688615	['transvestite', 'tranny', 'trannie', 'shemale', 'ladyboy', 'genderqueer', 'agender', 'crossdressing', 'crossdresser', 'dysphoria', 'twospirit', 'hijra', 'euphoric', 'yucky']
vectors1970	good vs. bad	transgender	0.23365327628385746	['transvestite', 'tranny', 'trannie', 'shemale', 'ladyboy', 'genderqueer', 'agender', 'crossdressing', 'crossdresser', 'dysphoria', 'twospirit', 'hijra', 'euphoric', 'yucky']
vectors1980	good vs. bad	transgender	-0.004951775832014098	['transvestite', 'tranny', 'trannie', 'shemale', 'ladyboy', 'genderqueer', 'agender', 'crossdressing', 'crossdresser', 'dysphoria', 'twospirit', 'hijra', 'euphoric', 'yucky']
vectors1990	good vs. bad	transgender	0.027358346594851726	['transvestite', 'tranny', 'trannie', 'shemale', 'ladyboy', 'genderqueer', 'agender', 'crossdressing', 'crossdresser', 'dysphoria', 'twospirit', 'hijra', 'euphoric', 'yucky']
vectors1800	good vs. bad	jewish	-0.2812354706748414	['bethelem', 'euphoric', 'yucky']
vectors1810	good vs. bad	jewish	-0.4124510325369393	['bethelem', 'euphoric', 'yucky']
vectors1820	good vs. bad	jewish	-0.4522620728517901	['bethelem', 'euphoric', 'yucky']
vectors1830	good vs. bad	jewish	0.2615528427652427	['bethelem', 'euphoric', 'yucky']
vectors1840	good vs. bad	jewish	0.4102442785738071	['bethelem', 'euphoric', 'yucky']
vectors1850	good vs. bad	jewish	0.06214437845417677	['bethelem', 'euphoric', 'yucky']
vectors1860	good vs. bad	jewish	0.4301032453058661	['bethelem', 'euphoric', 'yucky']
vectors1870	good vs. bad	jewish	0.20532209746573565	['bethelem', 'euphoric', 'yucky']
vectors1880	good vs. bad	jewish	0.16300688594613807	['bethelem', 'euphoric', 'yucky']
vectors1890	good vs. bad	jewish	0.03779591709447875	['bethelem', 'euphoric', 'yucky']
vectors1900	good vs. bad	jewish	0.22461458086943029	['bethelem', 'euphoric', 'yucky']
vectors1910	good vs. bad	jewish	0.16003697618710233	['bethelem', 'euphoric', 'yucky']
vectors1920	good vs. bad	jewish	0.03925435224009424	['bethelem', 'euphoric', 'yucky']
vectors1930	good vs. bad	jewish	0.10294119969438238	['bethelem', 'euphoric', 'yucky']
vectors1940	good vs. bad	jewish	-0.016355858325764968	['bethelem', 'euphoric', 'yucky']
vectors1950	good vs. bad	jewish	0.14313515014863543	['bethelem', 'euphoric', 'yucky']
vectors1960	good vs. bad	jewish	0.09480765035412415	['bethelem', 'euphoric', 'yucky']
vectors1970	good vs. bad	jewish	0.20801272569124135	['bethelem', 'euphoric', 'yucky']
vectors1980	good vs. bad	jewish	0.08133387373663087	['bethelem', 'euphoric', 'yucky']
vectors1990	good vs. bad	jewish	-0.07762746391466903	['bethelem', 'euphoric', 'yucky']
vectors1800	good vs. bad	homosexual	0.0	['lesbo', 'lgbt', 'twinkie', 'transvestite', 'tribadism', 'tribads', 'tribades', 'rubster', 'fricatrice', 'sodomite', 'sapphics', 'pederast', 'euphoric', 'yucky']
vectors1810	good vs. bad	homosexual	-0.05676596656694413	['lesbo', 'lgbt', 'twinkie', 'transvestite', 'tribadism', 'tribads', 'tribades', 'rubster', 'fricatrice', 'sodomite', 'sapphics', 'pederast', 'euphoric', 'yucky']
vectors1820	good vs. bad	homosexual	-0.3006295832616976	['lesbo', 'lgbt', 'twinkie', 'transvestite', 'tribadism', 'tribads', 'tribades', 'rubster', 'fricatrice', 'sodomite', 'sapphics', 'pederast', 'euphoric', 'yucky']
vectors1830	good vs. bad	homosexual	0.032431410917973295	['lesbo', 'lgbt', 'twinkie', 'transvestite', 'tribadism', 'tribads', 'tribades', 'rubster', 'fricatrice', 'sodomite', 'sapphics', 'pederast', 'euphoric', 'yucky']
vectors1840	good vs. bad	homosexual	0.4146199028264649	['lesbo', 'lgbt', 'twinkie', 'transvestite', 'tribadism', 'tribads', 'tribades', 'rubster', 'fricatrice', 'sodomite', 'sapphics', 'pederast', 'euphoric', 'yucky']
vectors1850	good vs. bad	homosexual	0.20147596123205871	['lesbo', 'lgbt', 'twinkie', 'transvestite', 'tribadism', 'tribads', 'tribades', 'rubster', 'fricatrice', 'sodomite', 'sapphics', 'pederast', 'euphoric', 'yucky']
vectors1860	good vs. bad	homosexual	0.15909913467403938	['lesbo', 'lgbt', 'twinkie', 'transvestite', 'tribadism', 'tribads', 'tribades', 'rubster', 'fricatrice', 'sodomite', 'sapphics', 'pederast', 'euphoric', 'yucky']
vectors1870	good vs. bad	homosexual	0.3460601735938823	['lesbo', 'lgbt', 'twinkie', 'transvestite', 'tribadism', 'tribads', 'tribades', 'rubster', 'fricatrice', 'sodomite', 'sapphics', 'pederast', 'euphoric', 'yucky']
vectors1880	good vs. bad	homosexual	0.439929993723369	['lesbo', 'lgbt', 'twinkie', 'transvestite', 'tribadism', 'tribads', 'tribades', 'rubster', 'fricatrice', 'sodomite', 'sapphics', 'pederast', 'euphoric', 'yucky']
vectors1890	good vs. bad	homosexual	0.6906801680191452	['lesbo', 'lgbt', 'twinkie', 'transvestite', 'tribadism', 'tribads', 'tribades', 'rubster', 'fricatrice', 'sodomite', 'sapphics', 'pederast', 'euphoric', 'yucky']
vectors1900	good vs. bad	homosexual	0.9865672140849806	['lesbo', 'lgbt', 'twinkie', 'transvestite', 'tribadism', 'tribads', 'tribades', 'rubster', 'fricatrice', 'sodomite', 'sapphics', 'pederast', 'euphoric', 'yucky']
vectors1910	good vs. bad	homosexual	0.5147482873065171	['lesbo', 'lgbt', 'twinkie', 'transvestite', 'tribadism', 'tribads', 'tribades', 'rubster', 'fricatrice', 'sodomite', 'sapphics', 'pederast', 'euphoric', 'yucky']
vectors1920	good vs. bad	homosexual	0.6659285243316705	['lesbo', 'lgbt', 'twinkie', 'transvestite', 'tribadism', 'tribads', 'tribades', 'rubster', 'fricatrice', 'sodomite', 'sapphics', 'pederast', 'euphoric', 'yucky']
vectors1930	good vs. bad	homosexual	0.549977885378459	['lesbo', 'lgbt', 'twinkie', 'transvestite', 'tribadism', 'tribads', 'tribades', 'rubster', 'fricatrice', 'sodomite', 'sapphics', 'pederast', 'euphoric', 'yucky']
vectors1940	good vs. bad	homosexual	0.7380076293906475	['lesbo', 'lgbt', 'twinkie', 'transvestite', 'tribadism', 'tribads', 'tribades', 'rubster', 'fricatrice', 'sodomite', 'sapphics', 'pederast', 'euphoric', 'yucky']
vectors1950	good vs. bad	homosexual	0.6902257892383459	['lesbo', 'lgbt', 'twinkie', 'transvestite', 'tribadism', 'tribads', 'tribades', 'rubster', 'fricatrice', 'sodomite', 'sapphics', 'pederast', 'euphoric', 'yucky']
vectors1960	good vs. bad	homosexual	0.7676414254122406	['lesbo', 'lgbt', 'twinkie', 'transvestite', 'tribadism', 'tribads', 'tribades', 'rubster', 'fricatrice', 'sodomite', 'sapphics', 'pederast', 'euphoric', 'yucky']
vectors1970	good vs. bad	homosexual	0.7279319609192567	['lesbo', 'lgbt', 'twinkie', 'transvestite', 'tribadism', 'tribads', 'tribades', 'rubster', 'fricatrice', 'sodomite', 'sapphics', 'pederast', 'euphoric', 'yucky']
vectors1980	good vs. bad	homosexual	0.5543097702844091	['lesbo', 'lgbt', 'twinkie', 'transvestite', 'tribadism', 'tribads', 'tribades', 'rubster', 'fricatrice', 'sodomite', 'sapphics', 'pederast', 'euphoric', 'yucky']
vectors1990	good vs. bad	homosexual	0.11871949657145224	['lesbo', 'lgbt', 'twinkie', 'transvestite', 'tribadism', 'tribads', 'tribades', 'rubster', 'fricatrice', 'sodomite', 'sapphics', 'pederast', 'euphoric', 'yucky']
vectors1800	good vs. bad	uneducated	0.0	['unknowledgeable', 'unschooled', 'catachresis', 'inerudite', 'euphoric', 'yucky']
vectors1810	good vs. bad	uneducated	0.0	['unknowledgeable', 'unschooled', 'catachresis', 'inerudite', 'euphoric', 'yucky']
vectors1820	good vs. bad	uneducated	0.5507802433386061	['unknowledgeable', 'unschooled', 'catachresis', 'inerudite', 'euphoric', 'yucky']
vectors1830	good vs. bad	uneducated	0.28209429207468817	['unknowledgeable', 'unschooled', 'catachresis', 'inerudite', 'euphoric', 'yucky']
vectors1840	good vs. bad	uneducated	0.27247001735087856	['unknowledgeable', 'unschooled', 'catachresis', 'inerudite', 'euphoric', 'yucky']
vectors1850	good vs. bad	uneducated	-0.19745087301221526	['unknowledgeable', 'unschooled', 'catachresis', 'inerudite', 'euphoric', 'yucky']
vectors1860	good vs. bad	uneducated	0.13066774432205008	['unknowledgeable', 'unschooled', 'catachresis', 'inerudite', 'euphoric', 'yucky']
vectors1870	good vs. bad	uneducated	-0.016898200397973278	['unknowledgeable', 'unschooled', 'catachresis', 'inerudite', 'euphoric', 'yucky']
vectors1880	good vs. bad	uneducated	-0.24605307795348044	['unknowledgeable', 'unschooled', 'catachresis', 'inerudite', 'euphoric', 'yucky']
vectors1890	good vs. bad	uneducated	-0.5387886475816137	['unknowledgeable', 'unschooled', 'catachresis', 'inerudite', 'euphoric', 'yucky']
vectors1900	good vs. bad	uneducated	-0.34237275988989546	['unknowledgeable', 'unschooled', 'catachresis', 'inerudite', 'euphoric', 'yucky']
vectors1910	good vs. bad	uneducated	-0.19558991437593112	['unknowledgeable', 'unschooled', 'catachresis', 'inerudite', 'euphoric', 'yucky']
vectors1920	good vs. bad	uneducated	-0.19991452671172613	['unknowledgeable', 'unschooled', 'catachresis', 'inerudite', 'euphoric', 'yucky']
vectors1930	good vs. bad	uneducated	-0.5660110025308901	['unknowledgeable', 'unschooled', 'catachresis', 'inerudite', 'euphoric', 'yucky']
vectors1940	good vs. bad	uneducated	-0.3628341503182936	['unknowledgeable', 'unschooled', 'catachresis', 'inerudite', 'euphoric', 'yucky']
vectors1950	good vs. bad	uneducated	-0.031912529511672436	['unknowledgeable', 'unschooled', 'catachresis', 'inerudite', 'euphoric', 'yucky']
vectors1960	good vs. bad	uneducated	-0.33228250500759227	['unknowledgeable', 'unschooled', 'catachresis', 'inerudite', 'euphoric', 'yucky']
vectors1970	good vs. bad	uneducated	-0.03990787062458136	['unknowledgeable', 'unschooled', 'catachresis', 'inerudite', 'euphoric', 'yucky']
vectors1980	good vs. bad	uneducated	-0.30823475341807083	['unknowledgeable', 'unschooled', 'catachresis', 'inerudite', 'euphoric', 'yucky']
vectors1990	good vs. bad	uneducated	-0.42418962257776943	['unknowledgeable', 'unschooled', 'catachresis', 'inerudite', 'euphoric', 'yucky']
vectors1800	good vs. bad	psoriasis	0.3117762844470736	['psoriasis', 'psoriasis', 'cutaneous', 'dermatitis', 'melanoma', 'rosacea', 'euphoric', 'yucky']
vectors1810	good vs. bad	psoriasis	-0.16135313735449225	['psoriasis', 'psoriasis', 'cutaneous', 'dermatitis', 'melanoma', 'rosacea', 'euphoric', 'yucky']
vectors1820	good vs. bad	psoriasis	-0.4373524313142044	['psoriasis', 'psoriasis', 'cutaneous', 'dermatitis', 'melanoma', 'rosacea', 'euphoric', 'yucky']
vectors1830	good vs. bad	psoriasis	0.04201463312533902	['psoriasis', 'psoriasis', 'cutaneous', 'dermatitis', 'melanoma', 'rosacea', 'euphoric', 'yucky']
vectors1840	good vs. bad	psoriasis	-0.10061543101189398	['psoriasis', 'psoriasis', 'cutaneous', 'dermatitis', 'melanoma', 'rosacea', 'euphoric', 'yucky']
vectors1850	good vs. bad	psoriasis	-0.37836896637085893	['psoriasis', 'psoriasis', 'cutaneous', 'dermatitis', 'melanoma', 'rosacea', 'euphoric', 'yucky']
vectors1860	good vs. bad	psoriasis	-0.43254021183563335	['psoriasis', 'psoriasis', 'cutaneous', 'dermatitis', 'melanoma', 'rosacea', 'euphoric', 'yucky']
vectors1870	good vs. bad	psoriasis	-0.3865645711964285	['psoriasis', 'psoriasis', 'cutaneous', 'dermatitis', 'melanoma', 'rosacea', 'euphoric', 'yucky']
vectors1880	good vs. bad	psoriasis	-0.6258029637444262	['psoriasis', 'psoriasis', 'cutaneous', 'dermatitis', 'melanoma', 'rosacea', 'euphoric', 'yucky']
vectors1890	good vs. bad	psoriasis	-0.7973315591545912	['psoriasis', 'psoriasis', 'cutaneous', 'dermatitis', 'melanoma', 'rosacea', 'euphoric', 'yucky']
vectors1900	good vs. bad	psoriasis	-0.8316327810919844	['psoriasis', 'psoriasis', 'cutaneous', 'dermatitis', 'melanoma', 'rosacea', 'euphoric', 'yucky']
vectors1910	good vs. bad	psoriasis	-0.6522419861662939	['psoriasis', 'psoriasis', 'cutaneous', 'dermatitis', 'melanoma', 'rosacea', 'euphoric', 'yucky']
vectors1920	good vs. bad	psoriasis	-0.8143270817183231	['psoriasis', 'psoriasis', 'cutaneous', 'dermatitis', 'melanoma', 'rosacea', 'euphoric', 'yucky']
vectors1930	good vs. bad	psoriasis	-0.7814468988217926	['psoriasis', 'psoriasis', 'cutaneous', 'dermatitis', 'melanoma', 'rosacea', 'euphoric', 'yucky']
vectors1940	good vs. bad	psoriasis	-0.6062286687000015	['psoriasis', 'psoriasis', 'cutaneous', 'dermatitis', 'melanoma', 'rosacea', 'euphoric', 'yucky']
vectors1950	good vs. bad	psoriasis	-0.9684086520282779	['psoriasis', 'psoriasis', 'cutaneous', 'dermatitis', 'melanoma', 'rosacea', 'euphoric', 'yucky']
vectors1960	good vs. bad	psoriasis	-0.8985652652058536	['psoriasis', 'psoriasis', 'cutaneous', 'dermatitis', 'melanoma', 'rosacea', 'euphoric', 'yucky']
vectors1970	good vs. bad	psoriasis	-0.9239835241538297	['psoriasis', 'psoriasis', 'cutaneous', 'dermatitis', 'melanoma', 'rosacea', 'euphoric', 'yucky']
vectors1980	good vs. bad	psoriasis	-1.0821601150948013	['psoriasis', 'psoriasis', 'cutaneous', 'dermatitis', 'melanoma', 'rosacea', 'euphoric', 'yucky']
vectors1990	good vs. bad	psoriasis	-1.1753823703950264	['psoriasis', 'psoriasis', 'cutaneous', 'dermatitis', 'melanoma', 'rosacea', 'euphoric', 'yucky']
vectors1800	good vs. bad	unemployed	0.30438250920048443	['jobless', 'euphoric', 'yucky']
vectors1810	good vs. bad	unemployed	0.266688785886204	['jobless', 'euphoric', 'yucky']
vectors1820	good vs. bad	unemployed	0.5250828004224897	['jobless', 'euphoric', 'yucky']
vectors1830	good vs. bad	unemployed	0.4593043516462536	['jobless', 'euphoric', 'yucky']
vectors1840	good vs. bad	unemployed	0.27387631843341587	['jobless', 'euphoric', 'yucky']
vectors1850	good vs. bad	unemployed	0.03749567596865941	['jobless', 'euphoric', 'yucky']
vectors1860	good vs. bad	unemployed	0.15163792864286266	['jobless', 'euphoric', 'yucky']
vectors1870	good vs. bad	unemployed	0.1051972645794792	['jobless', 'euphoric', 'yucky']
vectors1880	good vs. bad	unemployed	0.04621597494357306	['jobless', 'euphoric', 'yucky']
vectors1890	good vs. bad	unemployed	0.12299008365829024	['jobless', 'euphoric', 'yucky']
vectors1900	good vs. bad	unemployed	0.03591391508649386	['jobless', 'euphoric', 'yucky']
vectors1910	good vs. bad	unemployed	0.1839559179300966	['jobless', 'euphoric', 'yucky']
vectors1920	good vs. bad	unemployed	-0.27200389308729955	['jobless', 'euphoric', 'yucky']
vectors1930	good vs. bad	unemployed	0.13202850566579566	['jobless', 'euphoric', 'yucky']
vectors1940	good vs. bad	unemployed	-0.14412342340626583	['jobless', 'euphoric', 'yucky']
vectors1950	good vs. bad	unemployed	-0.16727200144512602	['jobless', 'euphoric', 'yucky']
vectors1960	good vs. bad	unemployed	-0.13340030826497346	['jobless', 'euphoric', 'yucky']
vectors1970	good vs. bad	unemployed	-0.1137935323731515	['jobless', 'euphoric', 'yucky']
vectors1980	good vs. bad	unemployed	-0.38361589483870523	['jobless', 'euphoric', 'yucky']
vectors1990	good vs. bad	unemployed	-0.3632575949532088	['jobless', 'euphoric', 'yucky']
vectors1800	good vs. bad	molested	0.0	['euphoric', 'yucky']
vectors1810	good vs. bad	molested	0.47407165401744067	['euphoric', 'yucky']
vectors1820	good vs. bad	molested	0.18925698044920852	['euphoric', 'yucky']
vectors1830	good vs. bad	molested	0.13029757676861217	['euphoric', 'yucky']
vectors1840	good vs. bad	molested	-0.3023987159419304	['euphoric', 'yucky']
vectors1850	good vs. bad	molested	-0.5974135209949664	['euphoric', 'yucky']
vectors1860	good vs. bad	molested	-0.55763383160224	['euphoric', 'yucky']
vectors1870	good vs. bad	molested	-0.7281195649610358	['euphoric', 'yucky']
vectors1880	good vs. bad	molested	-0.7517982592383812	['euphoric', 'yucky']
vectors1890	good vs. bad	molested	-0.532801858815109	['euphoric', 'yucky']
vectors1900	good vs. bad	molested	-0.7283379062178754	['euphoric', 'yucky']
vectors1910	good vs. bad	molested	-0.6228131821857099	['euphoric', 'yucky']
vectors1920	good vs. bad	molested	-0.5807899667474017	['euphoric', 'yucky']
vectors1930	good vs. bad	molested	-0.8131308200855477	['euphoric', 'yucky']
vectors1940	good vs. bad	molested	-0.7306005787807452	['euphoric', 'yucky']
vectors1950	good vs. bad	molested	-0.6207224314942785	['euphoric', 'yucky']
vectors1960	good vs. bad	molested	-0.9324217968639416	['euphoric', 'yucky']
vectors1970	good vs. bad	molested	-0.7972013949582244	['euphoric', 'yucky']
vectors1980	good vs. bad	molested	-0.83655596109667	['euphoric', 'yucky']
vectors1990	good vs. bad	molested	-1.007502395171419	['euphoric', 'yucky']
vectors1800	good vs. bad	poor	0.30438250920048443	['malnutrition', 'euphoric', 'yucky']
vectors1810	good vs. bad	poor	0.2666887858862041	['malnutrition', 'euphoric', 'yucky']
vectors1820	good vs. bad	poor	0.4647927464027803	['malnutrition', 'euphoric', 'yucky']
vectors1830	good vs. bad	poor	0.5193034390307216	['malnutrition', 'euphoric', 'yucky']
vectors1840	good vs. bad	poor	0.595489958035611	['malnutrition', 'euphoric', 'yucky']
vectors1850	good vs. bad	poor	0.2210666881599122	['malnutrition', 'euphoric', 'yucky']
vectors1860	good vs. bad	poor	0.18206645054171375	['malnutrition', 'euphoric', 'yucky']
vectors1870	good vs. bad	poor	0.13404460438252855	['malnutrition', 'euphoric', 'yucky']
vectors1880	good vs. bad	poor	-0.0990017535787229	['malnutrition', 'euphoric', 'yucky']
vectors1890	good vs. bad	poor	-0.35106091868657335	['malnutrition', 'euphoric', 'yucky']
vectors1900	good vs. bad	poor	-0.3537311486156201	['malnutrition', 'euphoric', 'yucky']
vectors1910	good vs. bad	poor	-0.14618894152339992	['malnutrition', 'euphoric', 'yucky']
vectors1920	good vs. bad	poor	-0.32804533555588067	['malnutrition', 'euphoric', 'yucky']
vectors1930	good vs. bad	poor	-0.32747297337739556	['malnutrition', 'euphoric', 'yucky']
vectors1940	good vs. bad	poor	-0.32877398692715515	['malnutrition', 'euphoric', 'yucky']
vectors1950	good vs. bad	poor	-0.4109064313264746	['malnutrition', 'euphoric', 'yucky']
vectors1960	good vs. bad	poor	-0.5327686731905065	['malnutrition', 'euphoric', 'yucky']
vectors1970	good vs. bad	poor	-0.5691247097503581	['malnutrition', 'euphoric', 'yucky']
vectors1980	good vs. bad	poor	-0.38788481651814155	['malnutrition', 'euphoric', 'yucky']
vectors1990	good vs. bad	poor	-0.5028043117574421	['malnutrition', 'euphoric', 'yucky']
vectors1800	good vs. bad	laborer	0.3061567985696801	['bluecollar', 'hardhat', 'roofer', 'tiler', 'euphoric', 'yucky']
vectors1810	good vs. bad	laborer	0.37184041051382816	['bluecollar', 'hardhat', 'roofer', 'tiler', 'euphoric', 'yucky']
vectors1820	good vs. bad	laborer	-0.1061059369324103	['bluecollar', 'hardhat', 'roofer', 'tiler', 'euphoric', 'yucky']
vectors1830	good vs. bad	laborer	0.2445640016005956	['bluecollar', 'hardhat', 'roofer', 'tiler', 'euphoric', 'yucky']
vectors1840	good vs. bad	laborer	0.4321086013646283	['bluecollar', 'hardhat', 'roofer', 'tiler', 'euphoric', 'yucky']
vectors1850	good vs. bad	laborer	0.00010789964746150526	['bluecollar', 'hardhat', 'roofer', 'tiler', 'euphoric', 'yucky']
vectors1860	good vs. bad	laborer	-0.16399158429008137	['bluecollar', 'hardhat', 'roofer', 'tiler', 'euphoric', 'yucky']
vectors1870	good vs. bad	laborer	-0.0030038652625997923	['bluecollar', 'hardhat', 'roofer', 'tiler', 'euphoric', 'yucky']
vectors1880	good vs. bad	laborer	-0.10851338196938844	['bluecollar', 'hardhat', 'roofer', 'tiler', 'euphoric', 'yucky']
vectors1890	good vs. bad	laborer	-0.3559305953203798	['bluecollar', 'hardhat', 'roofer', 'tiler', 'euphoric', 'yucky']
vectors1900	good vs. bad	laborer	-0.351481031203004	['bluecollar', 'hardhat', 'roofer', 'tiler', 'euphoric', 'yucky']
vectors1910	good vs. bad	laborer	-0.1488463515360521	['bluecollar', 'hardhat', 'roofer', 'tiler', 'euphoric', 'yucky']
vectors1920	good vs. bad	laborer	-0.16175355623172172	['bluecollar', 'hardhat', 'roofer', 'tiler', 'euphoric', 'yucky']
vectors1930	good vs. bad	laborer	-0.27232723671009595	['bluecollar', 'hardhat', 'roofer', 'tiler', 'euphoric', 'yucky']
vectors1940	good vs. bad	laborer	-0.3077770073324337	['bluecollar', 'hardhat', 'roofer', 'tiler', 'euphoric', 'yucky']
vectors1950	good vs. bad	laborer	-0.37715227697903503	['bluecollar', 'hardhat', 'roofer', 'tiler', 'euphoric', 'yucky']
vectors1960	good vs. bad	laborer	-0.21677797646437252	['bluecollar', 'hardhat', 'roofer', 'tiler', 'euphoric', 'yucky']
vectors1970	good vs. bad	laborer	-0.18089570738798488	['bluecollar', 'hardhat', 'roofer', 'tiler', 'euphoric', 'yucky']
vectors1980	good vs. bad	laborer	-0.1662050801954684	['bluecollar', 'hardhat', 'roofer', 'tiler', 'euphoric', 'yucky']
vectors1990	good vs. bad	laborer	-0.15447180422644793	['bluecollar', 'hardhat', 'roofer', 'tiler', 'euphoric', 'yucky']
vectors1800	good vs. bad	server	-0.32112431222548526	['tradesperson', 'tradesmanship', 'euphoric', 'yucky']
vectors1810	good vs. bad	server	-0.42268893316108613	['tradesperson', 'tradesmanship', 'euphoric', 'yucky']
vectors1820	good vs. bad	server	-0.33082722540496334	['tradesperson', 'tradesmanship', 'euphoric', 'yucky']
vectors1830	good vs. bad	server	0.007810171016569631	['tradesperson', 'tradesmanship', 'euphoric', 'yucky']
vectors1840	good vs. bad	server	0.13522459051022992	['tradesperson', 'tradesmanship', 'euphoric', 'yucky']
vectors1850	good vs. bad	server	0.18730358701512462	['tradesperson', 'tradesmanship', 'euphoric', 'yucky']
