table	categories	attribute(s)	effect_size	missing
vectors1900	good vs. bad	homosexual	0.37325685393582625	['lesbo', 'lgbt', 'transgender', 'twinkie', 'transvestite', 'tribadism', 'tribads', 'tribades', 'rubster', 'fricatrice', 'sodomy', 'sodomite', 'sodomites', 'sapphics', 'pederast', 'homophile', 'yucky', 'unthankful']
vectors1910	good vs. bad	homosexual	0.45717769380555795	['lesbo', 'lgbt', 'transgender', 'twinkie', 'transvestite', 'tribadism', 'tribads', 'tribades', 'rubster', 'fricatrice', 'sodomy', 'sodomite', 'sodomites', 'sapphics', 'pederast', 'homophile', 'yucky', 'unthankful']
vectors1920	good vs. bad	homosexual	0.596383715294148	['lesbo', 'lgbt', 'transgender', 'twinkie', 'transvestite', 'tribadism', 'tribads', 'tribades', 'rubster', 'fricatrice', 'sodomy', 'sodomite', 'sodomites', 'sapphics', 'pederast', 'homophile', 'yucky', 'unthankful']
vectors1930	good vs. bad	homosexual	0.20520306835669958	['lesbo', 'lgbt', 'transgender', 'twinkie', 'transvestite', 'tribadism', 'tribads', 'tribades', 'rubster', 'fricatrice', 'sodomy', 'sodomite', 'sodomites', 'sapphics', 'pederast', 'homophile', 'yucky', 'unthankful']
vectors1940	good vs. bad	homosexual	0.17342372372143372	['lesbo', 'lgbt', 'transgender', 'twinkie', 'transvestite', 'tribadism', 'tribads', 'tribades', 'rubster', 'fricatrice', 'sodomy', 'sodomite', 'sodomites', 'sapphics', 'pederast', 'homophile', 'yucky', 'unthankful']
vectors1950	good vs. bad	homosexual	0.39252697838076345	['lesbo', 'lgbt', 'transgender', 'twinkie', 'transvestite', 'tribadism', 'tribads', 'tribades', 'rubster', 'fricatrice', 'sodomy', 'sodomite', 'sodomites', 'sapphics', 'pederast', 'homophile', 'yucky', 'unthankful']
vectors1960	good vs. bad	homosexual	0.2984607793215863	['lesbo', 'lgbt', 'transgender', 'twinkie', 'transvestite', 'tribadism', 'tribads', 'tribades', 'rubster', 'fricatrice', 'sodomy', 'sodomite', 'sodomites', 'sapphics', 'pederast', 'homophile', 'yucky', 'unthankful']
vectors1970	good vs. bad	homosexual	0.32998379956147816	['lesbo', 'lgbt', 'transgender', 'twinkie', 'transvestite', 'tribadism', 'tribads', 'tribades', 'rubster', 'fricatrice', 'sodomy', 'sodomite', 'sodomites', 'sapphics', 'pederast', 'homophile', 'yucky', 'unthankful']
vectors1980	good vs. bad	homosexual	0.26904375323855306	['lesbo', 'lgbt', 'transgender', 'twinkie', 'transvestite', 'tribadism', 'tribads', 'tribades', 'rubster', 'fricatrice', 'sodomy', 'sodomite', 'sodomites', 'sapphics', 'pederast', 'homophile', 'yucky', 'unthankful']
vectors1990	good vs. bad	homosexual	0.23259217321046155	['lesbo', 'lgbt', 'transgender', 'twinkie', 'transvestite', 'tribadism', 'tribads', 'tribades', 'rubster', 'fricatrice', 'sodomy', 'sodomite', 'sodomites', 'sapphics', 'pederast', 'homophile', 'yucky', 'unthankful']
vectors2000	good vs. bad	homosexual	0.5471772538560383	['lesbo', 'lgbt', 'transgender', 'twinkie', 'transvestite', 'tribadism', 'tribads', 'tribades', 'rubster', 'fricatrice', 'sodomy', 'sodomite', 'sodomites', 'sapphics', 'pederast', 'homophile', 'yucky', 'unthankful']
vectors1810	good vs. bad	uneducated	0.0	['unknowledgeable', 'unschooled', 'catachresis', 'inerudite', 'yucky', 'unthankful']
vectors1820	good vs. bad	uneducated	0.058448316303172224	['unknowledgeable', 'unschooled', 'catachresis', 'inerudite', 'yucky', 'unthankful']
vectors1830	good vs. bad	uneducated	-0.02220955368939225	['unknowledgeable', 'unschooled', 'catachresis', 'inerudite', 'yucky', 'unthankful']
vectors1840	good vs. bad	uneducated	-0.4254354685671573	['unknowledgeable', 'unschooled', 'catachresis', 'inerudite', 'yucky', 'unthankful']
vectors1850	good vs. bad	uneducated	-0.514699259927542	['unknowledgeable', 'unschooled', 'catachresis', 'inerudite', 'yucky', 'unthankful']
vectors1860	good vs. bad	uneducated	-0.5077211662203123	['unknowledgeable', 'unschooled', 'catachresis', 'inerudite', 'yucky', 'unthankful']
vectors1870	good vs. bad	uneducated	-0.47696436151970045	['unknowledgeable', 'unschooled', 'catachresis', 'inerudite', 'yucky', 'unthankful']
vectors1880	good vs. bad	uneducated	-0.748030337866994	['unknowledgeable', 'unschooled', 'catachresis', 'inerudite', 'yucky', 'unthankful']
vectors1890	good vs. bad	uneducated	-0.7348412343703599	['unknowledgeable', 'unschooled', 'catachresis', 'inerudite', 'yucky', 'unthankful']
vectors1900	good vs. bad	uneducated	-0.36719683806281095	['unknowledgeable', 'unschooled', 'catachresis', 'inerudite', 'yucky', 'unthankful']
vectors1910	good vs. bad	uneducated	-0.3501254297977074	['unknowledgeable', 'unschooled', 'catachresis', 'inerudite', 'yucky', 'unthankful']
vectors1920	good vs. bad	uneducated	-0.3514687602494016	['unknowledgeable', 'unschooled', 'catachresis', 'inerudite', 'yucky', 'unthankful']
vectors1930	good vs. bad	uneducated	-0.14119250511383724	['unknowledgeable', 'unschooled', 'catachresis', 'inerudite', 'yucky', 'unthankful']
vectors1940	good vs. bad	uneducated	-0.040926132241199384	['unknowledgeable', 'unschooled', 'catachresis', 'inerudite', 'yucky', 'unthankful']
vectors1950	good vs. bad	uneducated	0.10096919162645868	['unknowledgeable', 'unschooled', 'catachresis', 'inerudite', 'yucky', 'unthankful']
vectors1960	good vs. bad	uneducated	0.19938700153251107	['unknowledgeable', 'unschooled', 'catachresis', 'inerudite', 'yucky', 'unthankful']
vectors1970	good vs. bad	uneducated	0.17668715804187704	['unknowledgeable', 'unschooled', 'catachresis', 'inerudite', 'yucky', 'unthankful']
vectors1980	good vs. bad	uneducated	0.19786245131282737	['unknowledgeable', 'unschooled', 'catachresis', 'inerudite', 'yucky', 'unthankful']
vectors1990	good vs. bad	uneducated	0.1777341852506882	['unknowledgeable', 'unschooled', 'catachresis', 'inerudite', 'yucky', 'unthankful']
vectors2000	good vs. bad	uneducated	0.3499895180755796	['unknowledgeable', 'unschooled', 'catachresis', 'inerudite', 'yucky', 'unthankful']
vectors1810	good vs. bad	psoriasis	0.24105822053719006	['psoriasis', 'psoriasis', 'cutaneous', 'eczema', 'dermatitis', 'melanoma', 'rosacea', 'yucky', 'unthankful']
vectors1820	good vs. bad	psoriasis	0.12181376280665673	['psoriasis', 'psoriasis', 'cutaneous', 'eczema', 'dermatitis', 'melanoma', 'rosacea', 'yucky', 'unthankful']
vectors1830	good vs. bad	psoriasis	-0.7113446098571992	['psoriasis', 'psoriasis', 'cutaneous', 'eczema', 'dermatitis', 'melanoma', 'rosacea', 'yucky', 'unthankful']
vectors1840	good vs. bad	psoriasis	-0.7450792020267665	['psoriasis', 'psoriasis', 'cutaneous', 'eczema', 'dermatitis', 'melanoma', 'rosacea', 'yucky', 'unthankful']
vectors1850	good vs. bad	psoriasis	-1.0309452052408967	['psoriasis', 'psoriasis', 'cutaneous', 'eczema', 'dermatitis', 'melanoma', 'rosacea', 'yucky', 'unthankful']
vectors1860	good vs. bad	psoriasis	-0.729145968520982	['psoriasis', 'psoriasis', 'cutaneous', 'eczema', 'dermatitis', 'melanoma', 'rosacea', 'yucky', 'unthankful']
vectors1870	good vs. bad	psoriasis	-0.8930311586076196	['psoriasis', 'psoriasis', 'cutaneous', 'eczema', 'dermatitis', 'melanoma', 'rosacea', 'yucky', 'unthankful']
vectors1880	good vs. bad	psoriasis	-0.9073383863189476	['psoriasis', 'psoriasis', 'cutaneous', 'eczema', 'dermatitis', 'melanoma', 'rosacea', 'yucky', 'unthankful']
vectors1890	good vs. bad	psoriasis	-0.8970648325734218	['psoriasis', 'psoriasis', 'cutaneous', 'eczema', 'dermatitis', 'melanoma', 'rosacea', 'yucky', 'unthankful']
vectors1900	good vs. bad	psoriasis	-0.6947677479709681	['psoriasis', 'psoriasis', 'cutaneous', 'eczema', 'dermatitis', 'melanoma', 'rosacea', 'yucky', 'unthankful']
vectors1910	good vs. bad	psoriasis	-0.7694824382304308	['psoriasis', 'psoriasis', 'cutaneous', 'eczema', 'dermatitis', 'melanoma', 'rosacea', 'yucky', 'unthankful']
vectors1920	good vs. bad	psoriasis	-0.6012812617813775	['psoriasis', 'psoriasis', 'cutaneous', 'eczema', 'dermatitis', 'melanoma', 'rosacea', 'yucky', 'unthankful']
vectors1930	good vs. bad	psoriasis	-0.48139294252583675	['psoriasis', 'psoriasis', 'cutaneous', 'eczema', 'dermatitis', 'melanoma', 'rosacea', 'yucky', 'unthankful']
vectors1940	good vs. bad	psoriasis	-0.41033111924116683	['psoriasis', 'psoriasis', 'cutaneous', 'eczema', 'dermatitis', 'melanoma', 'rosacea', 'yucky', 'unthankful']
vectors1950	good vs. bad	psoriasis	-0.35584127245089353	['psoriasis', 'psoriasis', 'cutaneous', 'eczema', 'dermatitis', 'melanoma', 'rosacea', 'yucky', 'unthankful']
vectors1960	good vs. bad	psoriasis	-0.3708750143840125	['psoriasis', 'psoriasis', 'cutaneous', 'eczema', 'dermatitis', 'melanoma', 'rosacea', 'yucky', 'unthankful']
vectors1970	good vs. bad	psoriasis	-0.36224100495545797	['psoriasis', 'psoriasis', 'cutaneous', 'eczema', 'dermatitis', 'melanoma', 'rosacea', 'yucky', 'unthankful']
vectors1980	good vs. bad	psoriasis	-0.5071741889833103	['psoriasis', 'psoriasis', 'cutaneous', 'eczema', 'dermatitis', 'melanoma', 'rosacea', 'yucky', 'unthankful']
vectors1990	good vs. bad	psoriasis	-0.2829683181250131	['psoriasis', 'psoriasis', 'cutaneous', 'eczema', 'dermatitis', 'melanoma', 'rosacea', 'yucky', 'unthankful']
vectors2000	good vs. bad	psoriasis	-0.08011188812803269	['psoriasis', 'psoriasis', 'cutaneous', 'eczema', 'dermatitis', 'melanoma', 'rosacea', 'yucky', 'unthankful']
vectors1810	good vs. bad	unemployed	0.2536052591707831	['yucky', 'unthankful']
vectors1820	good vs. bad	unemployed	0.12642818567008815	['yucky', 'unthankful']
vectors1830	good vs. bad	unemployed	-0.41370405518636866	['yucky', 'unthankful']
vectors1840	good vs. bad	unemployed	-0.30931274075187415	['yucky', 'unthankful']
vectors1850	good vs. bad	unemployed	-0.6054345690755568	['yucky', 'unthankful']
vectors1860	good vs. bad	unemployed	-0.399881391752178	['yucky', 'unthankful']
vectors1870	good vs. bad	unemployed	-0.39635528092844935	['yucky', 'unthankful']
vectors1880	good vs. bad	unemployed	-0.5793573353179216	['yucky', 'unthankful']
vectors1890	good vs. bad	unemployed	-0.6042732050698231	['yucky', 'unthankful']
vectors1900	good vs. bad	unemployed	-0.43498370113418494	['yucky', 'unthankful']
vectors1910	good vs. bad	unemployed	-0.3796358532038145	['yucky', 'unthankful']
vectors1920	good vs. bad	unemployed	-0.20936435023291985	['yucky', 'unthankful']
vectors1930	good vs. bad	unemployed	-0.18152693907307288	['yucky', 'unthankful']
vectors1940	good vs. bad	unemployed	-0.12456010284700135	['yucky', 'unthankful']
vectors1950	good vs. bad	unemployed	-0.037227965501731755	['yucky', 'unthankful']
vectors1960	good vs. bad	unemployed	-0.125172255696257	['yucky', 'unthankful']
vectors1970	good vs. bad	unemployed	-0.011243573902619946	['yucky', 'unthankful']
vectors1980	good vs. bad	unemployed	-0.14135593035213795	['yucky', 'unthankful']
vectors1990	good vs. bad	unemployed	-0.04219178887852516	['yucky', 'unthankful']
vectors2000	good vs. bad	unemployed	0.3107611905946751	['yucky', 'unthankful']
vectors1810	good vs. bad	molested	0.16386416787769623	['yucky', 'unthankful']
vectors1820	good vs. bad	molested	-0.04776569799883687	['yucky', 'unthankful']
vectors1830	good vs. bad	molested	-0.8954126656568137	['yucky', 'unthankful']
vectors1840	good vs. bad	molested	-0.8052357637779897	['yucky', 'unthankful']
vectors1850	good vs. bad	molested	-1.0717284884148275	['yucky', 'unthankful']
vectors1860	good vs. bad	molested	-0.8582466076327031	['yucky', 'unthankful']
vectors1870	good vs. bad	molested	-0.746007110439981	['yucky', 'unthankful']
vectors1880	good vs. bad	molested	-0.9115611858939746	['yucky', 'unthankful']
vectors1890	good vs. bad	molested	-0.8932318284396789	['yucky', 'unthankful']
vectors1900	good vs. bad	molested	-0.6866829770835096	['yucky', 'unthankful']
vectors1910	good vs. bad	molested	-0.6663998431778837	['yucky', 'unthankful']
vectors1920	good vs. bad	molested	-0.5609791439036261	['yucky', 'unthankful']
vectors1930	good vs. bad	molested	-0.4612845834225272	['yucky', 'unthankful']
vectors1940	good vs. bad	molested	-0.2655786999134608	['yucky', 'unthankful']
vectors1950	good vs. bad	molested	-0.2069754373180807	['yucky', 'unthankful']
vectors1960	good vs. bad	molested	-0.048663616822383654	['yucky', 'unthankful']
vectors1970	good vs. bad	molested	-0.10876082895613368	['yucky', 'unthankful']
vectors1980	good vs. bad	molested	-0.10347220463303307	['yucky', 'unthankful']
vectors1990	good vs. bad	molested	-0.07090972370071674	['yucky', 'unthankful']
vectors2000	good vs. bad	molested	0.1385077197420919	['yucky', 'unthankful']
vectors1810	good vs. bad	poor	0.5125057287867821	['yucky', 'unthankful']
vectors1820	good vs. bad	poor	0.24887056890638448	['yucky', 'unthankful']
vectors1830	good vs. bad	poor	-0.5369155976388685	['yucky', 'unthankful']
vectors1840	good vs. bad	poor	-0.4075924816761282	['yucky', 'unthankful']
vectors1850	good vs. bad	poor	-0.5936778359955625	['yucky', 'unthankful']
vectors1860	good vs. bad	poor	-0.3307150418724166	['yucky', 'unthankful']
vectors1870	good vs. bad	poor	-0.4407979533515627	['yucky', 'unthankful']
vectors1880	good vs. bad	poor	-0.5340549857965523	['yucky', 'unthankful']
vectors1890	good vs. bad	poor	-0.5025153241653398	['yucky', 'unthankful']
vectors1900	good vs. bad	poor	-0.4584995072306152	['yucky', 'unthankful']
vectors1910	good vs. bad	poor	-0.4129817237593575	['yucky', 'unthankful']
vectors1920	good vs. bad	poor	-0.15948775280237307	['yucky', 'unthankful']
vectors1930	good vs. bad	poor	-0.10345043695304015	['yucky', 'unthankful']
vectors1940	good vs. bad	poor	0.03337701270723921	['yucky', 'unthankful']
vectors1950	good vs. bad	poor	0.12190310155007346	['yucky', 'unthankful']
vectors1960	good vs. bad	poor	0.1431599657949439	['yucky', 'unthankful']
vectors1970	good vs. bad	poor	0.2222782141542834	['yucky', 'unthankful']
vectors1980	good vs. bad	poor	0.06415570927212622	['yucky', 'unthankful']
vectors1990	good vs. bad	poor	0.07540846773592975	['yucky', 'unthankful']
vectors2000	good vs. bad	poor	0.30775335905655427	['yucky', 'unthankful']
vectors1810	good vs. bad	laborer	0.2983712176792777	['bluecollar', 'hardhat', 'roofer', 'tiler', 'yucky', 'unthankful']
vectors1820	good vs. bad	laborer	0.24513197160376268	['bluecollar', 'hardhat', 'roofer', 'tiler', 'yucky', 'unthankful']
vectors1830	good vs. bad	laborer	-0.32931146853920823	['bluecollar', 'hardhat', 'roofer', 'tiler', 'yucky', 'unthankful']
vectors1840	good vs. bad	laborer	-0.35518652787177624	['bluecollar', 'hardhat', 'roofer', 'tiler', 'yucky', 'unthankful']
vectors1850	good vs. bad	laborer	-0.5015544930244286	['bluecollar', 'hardhat', 'roofer', 'tiler', 'yucky', 'unthankful']
vectors1860	good vs. bad	laborer	-0.3429361000412866	['bluecollar', 'hardhat', 'roofer', 'tiler', 'yucky', 'unthankful']
vectors1870	good vs. bad	laborer	-0.4319234560999569	['bluecollar', 'hardhat', 'roofer', 'tiler', 'yucky', 'unthankful']
vectors1880	good vs. bad	laborer	-0.5465008808257885	['bluecollar', 'hardhat', 'roofer', 'tiler', 'yucky', 'unthankful']
vectors1890	good vs. bad	laborer	-0.4979115388311139	['bluecollar', 'hardhat', 'roofer', 'tiler', 'yucky', 'unthankful']
vectors1900	good vs. bad	laborer	-0.40281445095932583	['bluecollar', 'hardhat', 'roofer', 'tiler', 'yucky', 'unthankful']
vectors1910	good vs. bad	laborer	-0.3370600391847974	['bluecollar', 'hardhat', 'roofer', 'tiler', 'yucky', 'unthankful']
vectors1920	good vs. bad	laborer	-0.18876128694821348	['bluecollar', 'hardhat', 'roofer', 'tiler', 'yucky', 'unthankful']
vectors1930	good vs. bad	laborer	-0.1618907581501639	['bluecollar', 'hardhat', 'roofer', 'tiler', 'yucky', 'unthankful']
vectors1940	good vs. bad	laborer	-0.03079085157177549	['bluecollar', 'hardhat', 'roofer', 'tiler', 'yucky', 'unthankful']
vectors1950	good vs. bad	laborer	0.023861832063237224	['bluecollar', 'hardhat', 'roofer', 'tiler', 'yucky', 'unthankful']
vectors1960	good vs. bad	laborer	0.19725543896009312	['bluecollar', 'hardhat', 'roofer', 'tiler', 'yucky', 'unthankful']
vectors1970	good vs. bad	laborer	0.20675616731839794	['bluecollar', 'hardhat', 'roofer', 'tiler', 'yucky', 'unthankful']
vectors1980	good vs. bad	laborer	0.17985878501104569	['bluecollar', 'hardhat', 'roofer', 'tiler', 'yucky', 'unthankful']
vectors1990	good vs. bad	laborer	0.2579198520995499	['bluecollar', 'hardhat', 'roofer', 'tiler', 'yucky', 'unthankful']
vectors2000	good vs. bad	laborer	0.5029482794999792	['bluecollar', 'hardhat', 'roofer', 'tiler', 'yucky', 'unthankful']
vectors1810	good vs. bad	server	0.14512264851504642	['tradesperson', 'tradesmanship', 'yucky', 'unthankful']
vectors1820	good vs. bad	server	0.07816240107143461	['tradesperson', 'tradesmanship', 'yucky', 'unthankful']
vectors1830	good vs. bad	server	0.13605189844189491	['tradesperson', 'tradesmanship', 'yucky', 'unthankful']
vectors1840	good vs. bad	server	0.24088247540618982	['tradesperson', 'tradesmanship', 'yucky', 'unthankful']
vectors1850	good vs. bad	server	-0.05809742961058802	['tradesperson', 'tradesmanship', 'yucky', 'unthankful']
vectors1860	good vs. bad	server	0.008264613684318113	['tradesperson', 'tradesmanship', 'yucky', 'unthankful']
vectors1870	good vs. bad	server	-0.002728219299061144	['tradesperson', 'tradesmanship', 'yucky', 'unthankful']
vectors1880	good vs. bad	server	-0.33831434436198177	['tradesperson', 'tradesmanship', 'yucky', 'unthankful']
vectors1890	good vs. bad	server	0.03774444278232147	['tradesperson', 'tradesmanship', 'yucky', 'unthankful']
vectors1900	good vs. bad	server	-0.2194499642054634	['tradesperson', 'tradesmanship', 'yucky', 'unthankful']
vectors1910	good vs. bad	server	-0.0573615065811438	['tradesperson', 'tradesmanship', 'yucky', 'unthankful']
vectors1920	good vs. bad	server	-0.08273208146595648	['tradesperson', 'tradesmanship', 'yucky', 'unthankful']
vectors1930	good vs. bad	server	0.11406761785247838	['tradesperson', 'tradesmanship', 'yucky', 'unthankful']
vectors1940	good vs. bad	server	0.07827004366752358	['tradesperson', 'tradesmanship', 'yucky', 'unthankful']
vectors1950	good vs. bad	server	0.09747683734925831	['tradesperson', 'tradesmanship', 'yucky', 'unthankful']
vectors1960	good vs. bad	server	0.30916482097437953	['tradesperson', 'tradesmanship', 'yucky', 'unthankful']
vectors1970	good vs. bad	server	0.24554966509642098	['tradesperson', 'tradesmanship', 'yucky', 'unthankful']
vectors1980	good vs. bad	server	0.23869132030434093	['tradesperson', 'tradesmanship', 'yucky', 'unthankful']
vectors1990	good vs. bad	server	0.30836172415615637	['tradesperson', 'tradesmanship', 'yucky', 'unthankful']
vectors2000	good vs. bad	server	0.40551395583426664	['tradesperson', 'tradesmanship', 'yucky', 'unthankful']
vectors1810	good vs. bad	fat	0.12729598810169715	['potbelly', 'potbellied', 'plumpish', 'yucky', 'unthankful']
vectors1820	good vs. bad	fat	0.07885822260912576	['potbelly', 'potbellied', 'plumpish', 'yucky', 'unthankful']
vectors1830	good vs. bad	fat	-0.5384219127929162	['potbelly', 'potbellied', 'plumpish', 'yucky', 'unthankful']
vectors1840	good vs. bad	fat	-0.462301657166633	['potbelly', 'potbellied', 'plumpish', 'yucky', 'unthankful']
vectors1850	good vs. bad	fat	-0.594678624834488	['potbelly', 'potbellied', 'plumpish', 'yucky', 'unthankful']
vectors1860	good vs. bad	fat	-0.5437207422223705	['potbelly', 'potbellied', 'plumpish', 'yucky', 'unthankful']
vectors1870	good vs. bad	fat	-0.3291146062601456	['potbelly', 'potbellied', 'plumpish', 'yucky', 'unthankful']
vectors1880	good vs. bad	fat	-0.5089702224962925	['potbelly', 'potbellied', 'plumpish', 'yucky', 'unthankful']
vectors1890	good vs. bad	fat	-0.529898366534163	['potbelly', 'potbellied', 'plumpish', 'yucky', 'unthankful']
vectors1900	good vs. bad	fat	-0.38326063321136333	['potbelly', 'potbellied', 'plumpish', 'yucky', 'unthankful']
vectors1910	good vs. bad	fat	-0.46396272777755115	['potbelly', 'potbellied', 'plumpish', 'yucky', 'unthankful']
vectors1920	good vs. bad	fat	-0.19213414224112355	['potbelly', 'potbellied', 'plumpish', 'yucky', 'unthankful']
vectors1930	good vs. bad	fat	-0.09608732053697186	['potbelly', 'potbellied', 'plumpish', 'yucky', 'unthankful']
vectors1940	good vs. bad	fat	-0.01665983205609267	['potbelly', 'potbellied', 'plumpish', 'yucky', 'unthankful']
vectors1950	good vs. bad	fat	0.11722429563484318	['potbelly', 'potbellied', 'plumpish', 'yucky', 'unthankful']
vectors1960	good vs. bad	fat	0.2820019842979964	['potbelly', 'potbellied', 'plumpish', 'yucky', 'unthankful']
vectors1970	good vs. bad	fat	0.16926719000034157	['potbelly', 'potbellied', 'plumpish', 'yucky', 'unthankful']
vectors1980	good vs. bad	fat	0.14453915283871535	['potbelly', 'potbellied', 'plumpish', 'yucky', 'unthankful']
vectors1990	good vs. bad	fat	0.21728423238758784	['potbelly', 'potbellied', 'plumpish', 'yucky', 'unthankful']
vectors2000	good vs. bad	fat	0.48780557350374754	['potbelly', 'potbellied', 'plumpish', 'yucky', 'unthankful']
vectors1810	good vs. bad	incontinent	0.0	['incontinent', 'incontinent', 'bedwetter', 'catheter', 'incontinence', 'yucky', 'unthankful']
vectors1820	good vs. bad	incontinent	0.11209496642294361	['incontinent', 'incontinent', 'bedwetter', 'catheter', 'incontinence', 'yucky', 'unthankful']
vectors1830	good vs. bad	incontinent	-0.49723086428112123	['incontinent', 'incontinent', 'bedwetter', 'catheter', 'incontinence', 'yucky', 'unthankful']
vectors1840	good vs. bad	incontinent	-0.4684970421708736	['incontinent', 'incontinent', 'bedwetter', 'catheter', 'incontinence', 'yucky', 'unthankful']
vectors1850	good vs. bad	incontinent	-0.6693928890281051	['incontinent', 'incontinent', 'bedwetter', 'catheter', 'incontinence', 'yucky', 'unthankful']
vectors1860	good vs. bad	incontinent	-0.4249521116251579	['incontinent', 'incontinent', 'bedwetter', 'catheter', 'incontinence', 'yucky', 'unthankful']
vectors1870	good vs. bad	incontinent	-0.5438009078812	['incontinent', 'incontinent', 'bedwetter', 'catheter', 'incontinence', 'yucky', 'unthankful']
vectors1880	good vs. bad	incontinent	-0.5861321166459661	['incontinent', 'incontinent', 'bedwetter', 'catheter', 'incontinence', 'yucky', 'unthankful']
vectors1890	good vs. bad	incontinent	-0.493467894889053	['incontinent', 'incontinent', 'bedwetter', 'catheter', 'incontinence', 'yucky', 'unthankful']
vectors1900	good vs. bad	incontinent	-0.37376220978105573	['incontinent', 'incontinent', 'bedwetter', 'catheter', 'incontinence', 'yucky', 'unthankful']
vectors1910	good vs. bad	incontinent	-0.4054630418319609	['incontinent', 'incontinent', 'bedwetter', 'catheter', 'incontinence', 'yucky', 'unthankful']
vectors1920	good vs. bad	incontinent	-0.3810174185414235	['incontinent', 'incontinent', 'bedwetter', 'catheter', 'incontinence', 'yucky', 'unthankful']
vectors1930	good vs. bad	incontinent	-0.13689841431643163	['incontinent', 'incontinent', 'bedwetter', 'catheter', 'incontinence', 'yucky', 'unthankful']
vectors1940	good vs. bad	incontinent	-0.06945219859052347	['incontinent', 'incontinent', 'bedwetter', 'catheter', 'incontinence', 'yucky', 'unthankful']
vectors1950	good vs. bad	incontinent	0.02297623311031296	['incontinent', 'incontinent', 'bedwetter', 'catheter', 'incontinence', 'yucky', 'unthankful']
vectors1960	good vs. bad	incontinent	0.10413343709224993	['incontinent', 'incontinent', 'bedwetter', 'catheter', 'incontinence', 'yucky', 'unthankful']
vectors1970	good vs. bad	incontinent	0.09081073459550602	['incontinent', 'incontinent', 'bedwetter', 'catheter', 'incontinence', 'yucky', 'unthankful']
vectors1980	good vs. bad	incontinent	-0.05739853696468047	['incontinent', 'incontinent', 'bedwetter', 'catheter', 'incontinence', 'yucky', 'unthankful']
vectors1990	good vs. bad	incontinent	0.014004864762008228	['incontinent', 'incontinent', 'bedwetter', 'catheter', 'incontinence', 'yucky', 'unthankful']
vectors2000	good vs. bad	incontinent	0.1802269083666746	['incontinent', 'incontinent', 'bedwetter', 'catheter', 'incontinence', 'yucky', 'unthankful']
vectors1810	good vs. bad	prostitute	0.2726861352263518	['courtesan', 'streetwalker', 'yucky', 'unthankful']
vectors1820	good vs. bad	prostitute	0.2062988819037192	['courtesan', 'streetwalker', 'yucky', 'unthankful']
vectors1830	good vs. bad	prostitute	-0.03656110827715531	['courtesan', 'streetwalker', 'yucky', 'unthankful']
vectors1840	good vs. bad	prostitute	-0.11458453294434731	['courtesan', 'streetwalker', 'yucky', 'unthankful']
vectors1850	good vs. bad	prostitute	-0.5257958677137684	['courtesan', 'streetwalker', 'yucky', 'unthankful']
vectors1860	good vs. bad	prostitute	-0.006033999845664823	['courtesan', 'streetwalker', 'yucky', 'unthankful']
vectors1870	good vs. bad	prostitute	-0.3346193157382936	['courtesan', 'streetwalker', 'yucky', 'unthankful']
vectors1880	good vs. bad	prostitute	-0.5068972370092044	['courtesan', 'streetwalker', 'yucky', 'unthankful']
vectors1890	good vs. bad	prostitute	-0.38323511815154354	['courtesan', 'streetwalker', 'yucky', 'unthankful']
vectors1900	good vs. bad	prostitute	-0.2310127289327381	['courtesan', 'streetwalker', 'yucky', 'unthankful']
vectors1910	good vs. bad	prostitute	-0.26516291974799844	['courtesan', 'streetwalker', 'yucky', 'unthankful']
vectors1920	good vs. bad	prostitute	-0.08953999818130043	['courtesan', 'streetwalker', 'yucky', 'unthankful']
vectors1930	good vs. bad	prostitute	-0.07221526312132605	['courtesan', 'streetwalker', 'yucky', 'unthankful']
vectors1940	good vs. bad	prostitute	0.023036809714991033	['courtesan', 'streetwalker', 'yucky', 'unthankful']
vectors1950	good vs. bad	prostitute	0.12713694740880893	['courtesan', 'streetwalker', 'yucky', 'unthankful']
vectors1960	good vs. bad	prostitute	0.250334592268306	['courtesan', 'streetwalker', 'yucky', 'unthankful']
vectors1970	good vs. bad	prostitute	0.2610686525643212	['courtesan', 'streetwalker', 'yucky', 'unthankful']
vectors1980	good vs. bad	prostitute	0.2209897159262133	['courtesan', 'streetwalker', 'yucky', 'unthankful']
vectors1990	good vs. bad	prostitute	0.21382469217603584	['courtesan', 'streetwalker', 'yucky', 'unthankful']
vectors2000	good vs. bad	prostitute	0.482020926349964	['courtesan', 'streetwalker', 'yucky', 'unthankful']
vectors1810	good vs. bad	pierced	0.27541601610457356	['nosering', 'jewellery', 'inking', 'tattooing', 'piercings', 'yucky', 'unthankful']
vectors1820	good vs. bad	pierced	0.09678795865965042	['nosering', 'jewellery', 'inking', 'tattooing', 'piercings', 'yucky', 'unthankful']
vectors1830	good vs. bad	pierced	-0.31031981416846044	['nosering', 'jewellery', 'inking', 'tattooing', 'piercings', 'yucky', 'unthankful']
vectors1840	good vs. bad	pierced	-0.3592778531819894	['nosering', 'jewellery', 'inking', 'tattooing', 'piercings', 'yucky', 'unthankful']
vectors1850	good vs. bad	pierced	-0.5873388481509509	['nosering', 'jewellery', 'inking', 'tattooing', 'piercings', 'yucky', 'unthankful']
vectors1860	good vs. bad	pierced	-0.3748312192618526	['nosering', 'jewellery', 'inking', 'tattooing', 'piercings', 'yucky', 'unthankful']
